,step,agent_num,mean_q_loss,mean_exp_return
13676,4568,2,36.449257,113.31642
13677,4569,0,17.44272,102.80142
13678,4569,1,13.4342575,135.82259
13679,4569,2,22.718193,121.024055
13680,4570,0,21.552711,148.32233
13681,4570,1,42.077003,112.306206
13682,4570,2,23.95892,141.20358
13683,4571,0,65.9259,114.31831
13684,4571,1,14.365509,111.79628
13685,4571,2,38.838253,94.23581
13686,4572,0,15.547649,92.78065
13687,4572,1,9.26881,130.96284
13688,4572,2,8.842653,113.083176
13689,4573,0,15.95526,142.71672
13690,4573,1,8.107618,139.09653
13691,4573,2,13.3065405,88.19857
13692,4574,0,26.852402,123.69902
13693,4574,1,9.838602,126.27765
13694,4574,2,41.348072,91.3555
13695,4575,0,11.755522,144.62881
13696,4575,1,23.898773,112.82824
13697,4575,2,16.136189,127.433624
13698,4576,0,13.29374,103.0578
13699,4576,1,8.455335,114.36009
13700,4576,2,124.705444,104.58382
13701,4577,0,216.79832,136.43762
13702,4577,1,12.189003,117.04486
13703,4577,2,31.178387,121.19459
13704,4578,0,17.530691,128.74324
13705,4578,1,14.544275,130.77878
13706,4578,2,34.946396,107.16432
13707,4579,0,12.949987,116.67538
13708,4579,1,12.325514,87.846664
13709,4579,2,86.0143,87.44771
13710,4580,0,45.490646,85.20938
13711,4580,1,6.7584543,115.990425
13712,4580,2,15.941651,77.12895
13713,4581,0,26.985863,109.72663
13714,4581,1,7.8246927,125.228485
13715,4581,2,14.819192,118.51458
13716,4582,0,9.517595,136.45618
13717,4582,1,8.768402,92.22232
13718,4582,2,23.243565,101.97069
13719,4583,0,54.623093,100.147
13720,4583,1,5.810849,132.70984
13721,4583,2,12.967813,122.6792
13722,4584,0,15.782865,136.29541
13723,4584,1,13.620279,109.32829
13724,4584,2,258.9322,124.78747
13725,4585,0,27.58638,139.71385
13726,4585,1,29.24956,91.81756
13727,4585,2,104.15704,118.47951
13728,4586,0,17.09238,100.22975
13729,4586,1,22.109272,152.1369
13730,4586,2,18.878368,89.72058
13731,4587,0,22.458706,116.21408
13732,4587,1,13.718913,124.81979
13733,4587,2,60.633957,123.51487
13734,4588,0,25.676296,143.89906
13735,4588,1,11.194423,117.24538
13736,4588,2,34.760605,72.141525
13737,4589,0,8.9742155,112.98834
13738,4589,1,19.400934,108.679146
13739,4589,2,13.055008,115.05777
13740,4590,0,15.328471,107.10212
13741,4590,1,11.63513,100.733116
13742,4590,2,36.60481,139.0395
13743,4591,0,12.485348,124.526855
13744,4591,1,15.843859,111.50105
13745,4591,2,19.115671,123.403755
13746,4592,0,75.52711,144.64137
13747,4592,1,18.323582,134.81522
13748,4592,2,33.851837,65.640045
13749,4593,0,12.42058,130.90334
13750,4593,1,8.734661,106.095665
13751,4593,2,135.9397,104.804016
13752,4594,0,7.0236673,123.41878
13753,4594,1,19.557919,100.332855
13754,4594,2,143.82819,95.5829
13755,4595,0,23.067453,116.09025
13756,4595,1,54.235817,144.24066
13757,4595,2,20.04826,92.69883
13758,4596,0,8.777124,129.23749
13759,4596,1,14.504114,125.37027
13760,4596,2,30.676296,83.346664
13761,4597,0,48.016876,145.37848
13762,4597,1,13.180459,116.33334
13763,4597,2,227.74132,141.02553
13764,4598,0,21.25346,120.45367
13765,4598,1,7.4743915,129.39313
13766,4598,2,34.356773,98.191216
13767,4599,0,8.333288,129.31245
13768,4599,1,20.60627,103.93594
13769,4599,2,26.867283,104.114944
13770,4600,0,5.93101,87.78059
13771,4600,1,108.8629,124.39179
13772,4600,2,93.521835,112.57076
13773,4601,0,58.65197,165.86589
13774,4601,1,24.148516,91.73519
13775,4601,2,12.999186,89.6883
13776,4602,0,7.822945,137.80945
13777,4602,1,25.725208,112.846
13778,4602,2,23.337242,102.55072
13779,4603,0,38.62249,181.99452
13780,4603,1,91.26981,119.79384
13781,4603,2,14.365545,93.75511
13782,4604,0,9.278448,113.539345
13783,4604,1,10.923719,118.60134
13784,4604,2,28.233152,116.98841
13785,4605,0,21.049631,125.100075
13786,4605,1,37.434483,117.503845
13787,4605,2,245.40453,101.13033
13788,4606,0,13.292044,131.97894
13789,4606,1,16.233622,112.42111
13790,4606,2,12.479165,109.769394
13791,4607,0,9.2531395,141.92787
13792,4607,1,39.93277,129.46892
13793,4607,2,189.80884,90.09165
13794,4608,0,107.695206,123.329
13795,4608,1,11.154705,149.72769
13796,4608,2,127.853294,100.93635
13797,4609,0,21.43159,109.65838
13798,4609,1,45.612885,103.477
13799,4609,2,11.935896,125.22042
13800,4610,0,7.8779106,130.2451
13801,4610,1,11.359196,102.00305
13802,4610,2,10.229063,146.5476
13803,4611,0,9.343733,138.25526
13804,4611,1,7.826006,101.44057
13805,4611,2,160.41928,120.98712
13806,4612,0,8.116981,109.08908
13807,4612,1,9.932211,98.054794
13808,4612,2,237.27448,96.9854
13809,4613,0,13.093702,138.19568
13810,4613,1,46.29583,126.91331
13811,4613,2,40.451363,109.24991
13812,4614,0,23.201744,140.56154
13813,4614,1,10.725744,107.92963
13814,4614,2,15.306803,139.98488
13815,4615,0,16.733847,122.415344
13816,4615,1,87.4483,167.56488
13817,4615,2,16.308634,124.12535
13818,4616,0,10.628457,126.61089
13819,4616,1,10.606211,116.879265
13820,4616,2,44.432175,79.34696
13821,4617,0,17.803177,134.94243
13822,4617,1,66.23309,122.295296
13823,4617,2,39.695724,114.53509
13824,4618,0,8.186331,137.17572
13825,4618,1,104.87054,143.185
13826,4618,2,28.205322,127.480804
13827,4619,0,18.352764,111.7133
13828,4619,1,8.56852,114.07161
13829,4619,2,643.11096,113.838806
13830,4620,0,40.964455,121.79109
13831,4620,1,24.661926,109.04062
13832,4620,2,591.05237,141.83469
13833,4621,0,29.36673,111.93583
13834,4621,1,6.330044,111.74095
13835,4621,2,38.043396,149.824
13836,4622,0,8.152628,151.71605
13837,4622,1,33.275234,120.81858
13838,4622,2,182.25969,124.51775
13839,4623,0,125.266846,117.81365
13840,4623,1,9.677363,129.07834
13841,4623,2,2503.1514,96.60279
13842,4624,0,30.706612,143.1282
13843,4624,1,48.60072,89.72372
13844,4624,2,6.713826,128.72504
13845,4625,0,25.271202,117.74655
13846,4625,1,73.318726,114.41299
13847,4625,2,130.11743,141.24149
13848,4626,0,18.753044,139.60664
13849,4626,1,11.142311,90.72827
13850,4626,2,46.877697,125.69328
13851,4627,0,12.470642,141.12852
13852,4627,1,12.836905,114.00733
13853,4627,2,12.310656,87.950424
13854,4628,0,8.387238,104.00672
13855,4628,1,32.832184,97.22706
13856,4628,2,182.2361,112.63415
13857,4629,0,13.7041645,141.81331
13858,4629,1,51.78026,110.272
13859,4629,2,97.10123,101.826
13860,4630,0,31.671513,108.84947
13861,4630,1,8.405342,126.734955
13862,4630,2,627.00244,132.57411
13863,4631,0,16.363743,110.74451
13864,4631,1,11.851801,98.3217
13865,4631,2,64.5909,118.10268
13866,4632,0,58.21043,149.50482
13867,4632,1,19.665205,146.888
13868,4632,2,1391.1747,113.83114
13869,4633,0,8.927242,119.75787
13870,4633,1,24.231592,113.102554
13871,4633,2,24.46035,109.832985
13872,4634,0,28.279255,117.71528
13873,4634,1,39.547104,125.59084
13874,4634,2,5.803645,105.78099
13875,4635,0,94.86534,116.58769
13876,4635,1,53.482452,93.12833
13877,4635,2,658.6813,82.13286
13878,4636,0,26.333347,118.79978
13879,4636,1,15.02457,122.338104
13880,4636,2,133.88214,111.115974
13881,4637,0,9.896748,153.14021
13882,4637,1,148.06726,59.459957
13883,4637,2,73.59774,106.9798
13884,4638,0,36.398514,109.2171
13885,4638,1,18.137325,105.99396
13886,4638,2,98.17941,110.76805
13887,4639,0,24.740929,113.75455
13888,4639,1,189.25404,133.03268
13889,4639,2,32.495434,101.68865
13890,4640,0,54.311035,108.170944
13891,4640,1,13.877342,135.77725
13892,4640,2,28.014984,142.28683
13893,4641,0,13.18666,107.8337
13894,4641,1,10.947222,128.23776
13895,4641,2,58.507008,126.194214
13896,4642,0,24.487011,121.3295
13897,4642,1,37.65103,114.97406
13898,4642,2,8.412519,142.70601
13899,4643,0,26.603928,127.9468
13900,4643,1,27.935863,91.06193
13901,4643,2,5.5729094,94.70945
13902,4644,0,23.696156,189.93211
13903,4644,1,42.547386,138.46284
13904,4644,2,96.26486,102.964005
13905,4645,0,111.11426,144.99184
13906,4645,1,23.893833,125.57824
13907,4645,2,46.122295,135.95132
13908,4646,0,15.216413,126.38803
13909,4646,1,51.15956,99.27548
13910,4646,2,82.18019,92.063225
13911,4647,0,7.5750513,152.06042
13912,4647,1,21.520332,141.73328
13913,4647,2,51.279114,134.19786
13914,4648,0,24.121502,157.18576
13915,4648,1,14.747766,146.36288
13916,4648,2,119.26488,103.07175
13917,4649,0,11.855827,125.025375
13918,4649,1,11.760169,106.422585
13919,4649,2,122.50611,112.70445
13920,4650,0,19.399952,128.24736
13921,4650,1,13.383184,111.439445
13922,4650,2,26.71925,114.61697
13923,4651,0,10.250196,107.287254
13924,4651,1,15.211379,99.81109
13925,4651,2,31.25711,125.233505
13926,4652,0,6.887762,139.32979
13927,4652,1,7.0903144,118.32909
13928,4652,2,175.26212,97.01679
13929,4653,0,15.4366255,110.98817
13930,4653,1,17.16114,103.52921
13931,4653,2,29.655197,102.67219
13932,4654,0,6.878856,98.7184
13933,4654,1,76.16718,141.21892
13934,4654,2,8.642788,125.2337
13935,4655,0,5.9417133,132.89757
13936,4655,1,11.329302,102.838066
13937,4655,2,32.26381,101.59743
13938,4656,0,59.32321,127.38586
13939,4656,1,146.35822,136.51894
13940,4656,2,5.731493,91.490005
13941,4657,0,40.31027,123.304634
13942,4657,1,19.425867,107.45915
13943,4657,2,11.538357,143.96393
13944,4658,0,6.3164215,125.454094
13945,4658,1,37.738243,108.578766
13946,4658,2,440.6736,137.87157
13947,4659,0,31.799057,137.42982
13948,4659,1,91.596054,124.695076
13949,4659,2,24.475224,117.74613
13950,4660,0,33.185074,123.55698
13951,4660,1,10.385322,147.3641
13952,4660,2,137.98024,109.09976
13953,4661,0,60.861008,118.202705
13954,4661,1,75.205124,114.21312
13955,4661,2,160.23682,128.00659
13956,4662,0,50.862896,122.772934
13957,4662,1,53.95646,125.535286
13958,4662,2,263.2318,137.69994
13959,4663,0,7.5632577,107.28854
13960,4663,1,6.2148232,103.5921
13961,4663,2,34.72648,95.66679
13962,4664,0,24.844181,119.30469
13963,4664,1,45.103966,109.228165
13964,4664,2,76.87493,97.76356
13965,4665,0,24.85482,146.29977
13966,4665,1,14.612625,134.50461
13967,4665,2,171.16998,121.49918
13968,4666,0,8.749695,120.96278
13969,4666,1,31.408556,101.05402
13970,4666,2,8.345344,103.566124
13971,4667,0,15.238449,161.0907
13972,4667,1,11.331176,112.837524
13973,4667,2,21.971851,134.25685
13974,4668,0,8.57354,156.76836
13975,4668,1,14.909742,130.1312
13976,4668,2,10.389145,97.72405
13977,4669,0,12.20632,142.87
13978,4669,1,11.906965,129.75029
13979,4669,2,30.879604,109.16503
13980,4670,0,22.04282,103.634415
13981,4670,1,27.848763,105.24619
13982,4670,2,20.785063,108.59291
13983,4671,0,12.8025465,116.5885
13984,4671,1,24.17485,148.59917
13985,4671,2,44.047295,126.41816
13986,4672,0,9.410091,119.0521
13987,4672,1,192.92746,107.545395
13988,4672,2,18.952717,111.12473
13989,4673,0,20.129734,140.69656
13990,4673,1,10.657273,107.588036
13991,4673,2,10.098145,156.86269
13992,4674,0,73.22181,143.06453
13993,4674,1,14.89597,117.66228
13994,4674,2,24.635004,100.51863
13995,4675,0,18.333424,140.49405
13996,4675,1,8.468544,91.765656
13997,4675,2,154.12248,113.87516
13998,4676,0,7.0488696,150.5894
13999,4676,1,82.065956,141.30914
14000,4676,2,6.9560804,108.7578
14001,4677,0,30.6157,123.84347
14002,4677,1,9.510129,105.76296
14003,4677,2,203.84299,132.98724
14004,4678,0,9.979985,97.40268
14005,4678,1,170.72708,129.12158
14006,4678,2,158.82819,123.771065
14007,4679,0,21.455872,93.34285
14008,4679,1,6.4932013,125.991776
14009,4679,2,55.87561,124.437325
14010,4680,0,28.313766,127.17059
14011,4680,1,7.77413,111.031494
14012,4680,2,210.93121,118.36796
14013,4681,0,8.077824,102.153435
14014,4681,1,6.661188,117.91071
14015,4681,2,14.012899,115.78486
14016,4682,0,16.504993,126.52317
14017,4682,1,73.69564,125.42469
14018,4682,2,60.079884,93.400276
14019,4683,0,9.564006,124.43681
14020,4683,1,48.969784,103.85473
14021,4683,2,28.18382,90.019135
14022,4684,0,5.7225122,154.81662
14023,4684,1,20.374645,130.00719
14024,4684,2,61.830803,79.040085
14025,4685,0,11.003721,115.987144
14026,4685,1,16.997921,128.73471
14027,4685,2,82.89699,139.31883
14028,4686,0,24.336346,149.20119
14029,4686,1,7.9423313,110.8692
14030,4686,2,14.392643,90.85423
14031,4687,0,18.421818,97.09939
14032,4687,1,17.647554,108.64105
14033,4687,2,107.65053,89.45908
14034,4688,0,12.987913,108.125946
14035,4688,1,31.468296,119.36714
14036,4688,2,24.015896,116.58746
14037,4689,0,11.869064,112.38877
14038,4689,1,496.6913,127.335205
14039,4689,2,13.698817,108.95767
14040,4690,0,16.743969,133.04254
14041,4690,1,113.55118,124.61871
14042,4690,2,210.3724,107.799065
14043,4691,0,17.04796,127.90609
14044,4691,1,72.282745,149.8563
14045,4691,2,14.747072,103.44353
14046,4692,0,51.44162,132.93132
14047,4692,1,9.019989,116.653656
14048,4692,2,315.51648,113.86057
14049,4693,0,9.489467,135.72768
14050,4693,1,12.308495,122.86999
14051,4693,2,9.604956,100.115166
14052,4694,0,6.3246136,115.28939
14053,4694,1,43.99939,108.54204
14054,4694,2,10.554802,116.4149
14055,4695,0,61.36694,136.69353
14056,4695,1,22.788658,112.970795
14057,4695,2,25.17205,123.68437
14058,4696,0,22.242542,155.50558
14059,4696,1,19.575907,75.96861
14060,4696,2,126.290054,98.3813
14061,4697,0,48.3377,134.6531
14062,4697,1,12.722862,106.29137
14063,4697,2,9.528161,110.66541
14064,4698,0,205.1422,122.891
14065,4698,1,113.48427,125.42881
14066,4698,2,78.05178,105.10294
14067,4699,0,4.106948,129.91083
14068,4699,1,3.768094,114.326
14069,4699,2,16.921274,145.69595
14070,4700,0,23.394707,140.50525
14071,4700,1,16.713402,126.62552
14072,4700,2,12.961374,105.145256
14073,4701,0,5.7651396,166.0346
14074,4701,1,12.063344,122.74823
14075,4701,2,143.94193,106.57193
14076,4702,0,7.5639243,132.34518
14077,4702,1,9.279409,108.4634
14078,4702,2,22.71183,85.18611
14079,4703,0,9.156873,125.99888
14080,4703,1,18.064854,127.54457
14081,4703,2,21.138447,124.907455
14082,4704,0,9.834229,128.30034
14083,4704,1,11.770092,142.13046
14084,4704,2,28.153597,124.64163
14085,4705,0,28.665829,111.36634
14086,4705,1,5.996913,145.90233
14087,4705,2,7.345152,125.510544
14088,4706,0,39.212578,122.51944
14089,4706,1,47.725056,114.81974
14090,4706,2,8.063718,127.16691
14091,4707,0,10.21535,122.55561
14092,4707,1,10.125576,85.76398
14093,4707,2,9.998791,133.7339
14094,4708,0,9.8494,102.14995
14095,4708,1,13.040787,118.343414
14096,4708,2,55.068367,123.42366
14097,4709,0,59.365963,99.16292
14098,4709,1,126.64727,123.38819
14099,4709,2,33.06208,131.7383
14100,4710,0,104.79219,166.80928
14101,4710,1,17.278313,124.274254
14102,4710,2,18.906792,153.09235
14103,4711,0,13.609691,105.85126
14104,4711,1,7.1140814,123.18304
14105,4711,2,41.467537,135.98308
14106,4712,0,21.861277,129.64313
14107,4712,1,6.7292285,110.67212
14108,4712,2,6.293969,97.837746
14109,4713,0,10.090272,147.71144
14110,4713,1,35.215195,108.61495
14111,4713,2,6.7790427,122.66522
14112,4714,0,52.91116,140.18509
14113,4714,1,8.957923,121.33411
14114,4714,2,10.706469,104.439156
14115,4715,0,27.927689,145.23357
14116,4715,1,16.318783,93.59309
14117,4715,2,9.153025,120.04208
14118,4716,0,11.545924,111.402954
14119,4716,1,65.32647,106.410416
14120,4716,2,85.434845,119.81087
14121,4717,0,13.390091,115.36163
14122,4717,1,90.74851,119.54845
14123,4717,2,49.36987,115.83577
14124,4718,0,8.469584,111.17714
14125,4718,1,11.71023,132.08278
14126,4718,2,16.085247,112.76971
14127,4719,0,16.653076,151.23973
14128,4719,1,77.91365,127.39189
14129,4719,2,10.086613,95.52054
14130,4720,0,6.076869,101.318665
14131,4720,1,6.3910036,125.17317
14132,4720,2,5.3250084,98.04866
14133,4721,0,195.68848,125.300224
14134,4721,1,57.242115,111.88386
14135,4721,2,24.59828,127.79506
14136,4722,0,223.49005,118.75833
14137,4722,1,10.267536,125.27601
14138,4722,2,13.17896,83.71153
14139,4723,0,35.588245,113.68288
14140,4723,1,9.824062,130.67773
14141,4723,2,8.9426155,129.96805
14142,4724,0,51.58354,121.89985
14143,4724,1,11.143937,113.915565
14144,4724,2,14.008078,137.90297
14145,4725,0,8.551203,135.96347
14146,4725,1,9.717387,111.76488
14147,4725,2,7.7247796,151.82689
14148,4726,0,9.09148,109.959595
14149,4726,1,8.775815,98.34571
14150,4726,2,23.322979,166.7939
14151,4727,0,9.301886,124.7013
14152,4727,1,11.020116,125.5269
14153,4727,2,9.788855,79.66685
14154,4728,0,24.245441,129.48528
14155,4728,1,23.307442,135.63339
14156,4728,2,10.731193,110.90858
14157,4729,0,11.900669,111.274536
14158,4729,1,43.531277,144.35796
14159,4729,2,8.090292,102.50455
14160,4730,0,11.3303385,107.015755
14161,4730,1,18.907423,134.90941
14162,4730,2,16.831135,118.03071
14163,4731,0,12.403854,105.12201
14164,4731,1,16.145786,130.35013
14165,4731,2,32.153,88.27686
14166,4732,0,6.3942676,152.09393
14167,4732,1,7.084211,133.3959
14168,4732,2,228.09583,111.731834
14169,4733,0,17.47147,141.57484
14170,4733,1,14.497562,135.48157
14171,4733,2,11.348771,118.50282
14172,4734,0,10.772125,125.718185
14173,4734,1,8.049302,130.89934
14174,4734,2,6.820429,88.62049
14175,4735,0,27.797066,115.99294
14176,4735,1,6.952688,132.06665
14177,4735,2,29.16832,142.55637
14178,4736,0,9.570926,155.75917
14179,4736,1,8.6895275,105.07282
14180,4736,2,11.532412,145.38959
14181,4737,0,3.1286743,112.10535
14182,4737,1,2.9891353,150.52217
14183,4737,2,3.9578943,104.451256
14184,4738,0,30.754341,139.5659
14185,4738,1,14.774911,108.22599
14186,4738,2,6.6894665,135.38824
14187,4739,0,10.9497795,117.2801
14188,4739,1,8.2101755,123.92976
14189,4739,2,47.84919,99.598785
14190,4740,0,10.467049,128.81287
14191,4740,1,10.828924,118.66611
14192,4740,2,21.070057,115.87401
14193,4741,0,92.118965,142.07591
14194,4741,1,50.846718,135.27713
14195,4741,2,14.950955,158.46426
14196,4742,0,73.4799,152.19777
14197,4742,1,35.344353,125.52727
14198,4742,2,40.997078,103.116714
14199,4743,0,10.918403,149.28844
14200,4743,1,6.8200893,108.541435
14201,4743,2,16.768246,89.60712
14202,4744,0,55.288822,107.602615
14203,4744,1,13.069703,114.07585
14204,4744,2,43.225105,111.93558
14205,4745,0,37.902687,129.62239
14206,4745,1,8.8974285,113.57911
14207,4745,2,8.994823,153.87296
14208,4746,0,21.18821,136.58882
14209,4746,1,13.643165,117.95375
14210,4746,2,10.405361,122.83628
14211,4747,0,11.066444,137.12694
14212,4747,1,18.803661,125.694466
14213,4747,2,66.7032,104.07136
14214,4748,0,39.91971,104.15628
14215,4748,1,34.816185,113.64733
14216,4748,2,27.34697,98.19561
14217,4749,0,7.032763,151.17714
14218,4749,1,29.920837,90.828575
14219,4749,2,130.42227,114.74741
14220,4750,0,10.917644,139.1389
14221,4750,1,8.758998,112.98761
14222,4750,2,27.327398,115.26994
14223,4751,0,12.591315,123.20255
14224,4751,1,12.602565,119.22124
14225,4751,2,11.807163,119.24993
14226,4752,0,19.0863,147.39763
14227,4752,1,7.9427814,111.54906
14228,4752,2,20.49443,139.17714
14229,4753,0,15.474133,126.26518
14230,4753,1,29.78474,102.00925
14231,4753,2,155.88773,117.6386
14232,4754,0,87.5599,174.04347
14233,4754,1,8.826713,126.64013
14234,4754,2,55.740623,74.725624
14235,4755,0,7.258,158.95222
14236,4755,1,6.772316,116.600266
14237,4755,2,76.743546,127.50145
14238,4756,0,20.232542,157.05653
14239,4756,1,11.611051,154.12833
14240,4756,2,12.089893,129.49806
14241,4757,0,34.707844,120.34463
14242,4757,1,15.827367,114.020195
14243,4757,2,73.16037,85.56423
14244,4758,0,55.94593,113.34787
14245,4758,1,47.368443,132.60757
14246,4758,2,13.026012,132.49763
14247,4759,0,12.262465,141.27359
14248,4759,1,18.500946,115.377464
14249,4759,2,60.812683,136.02924
14250,4760,0,4.47663,161.05203
14251,4760,1,18.457043,114.04297
14252,4760,2,11.004387,92.89505
14253,4761,0,17.758484,158.34605
14254,4761,1,18.247627,103.331406
14255,4761,2,19.313883,115.665054
14256,4762,0,40.236893,135.9878
14257,4762,1,9.865792,107.10909
14258,4762,2,16.724651,106.76716
14259,4763,0,9.999079,120.820015
14260,4763,1,5.0494137,106.8587
14261,4763,2,157.31409,109.20217
14262,4764,0,28.893421,129.12224
14263,4764,1,27.444038,105.111946
14264,4764,2,67.10947,116.04839
14265,4765,0,13.990831,123.56965
14266,4765,1,162.25273,119.71364
14267,4765,2,15.902139,126.17294
14268,4766,0,70.419754,180.29152
14269,4766,1,69.24301,114.47899
14270,4766,2,26.1738,131.60469
14271,4767,0,75.67781,163.30154
14272,4767,1,15.801727,116.70127
14273,4767,2,4.9478264,104.76418
14274,4768,0,10.225106,136.82762
14275,4768,1,35.044033,148.3381
14276,4768,2,33.84912,92.97804
14277,4769,0,11.0952,143.48428
14278,4769,1,7.450761,104.95387
14279,4769,2,27.431889,130.10223
14280,4770,0,19.17191,131.08096
14281,4770,1,7.0906515,145.49629
14282,4770,2,42.803616,104.05399
14283,4771,0,43.035797,109.670364
14284,4771,1,103.286705,119.10527
